tweet
12-19-2017 09:00; PM2.5; 24.0; 76; Moderate (at 24-hour exposure at this level)
12-19-2017 08:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-19-2017 07:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-19-2017 06:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-19-2017 05:00; PM2.5; 4.0; 17; Good (at 24-hour exposure at this level)
12-19-2017 04:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-19-2017 03:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-19-2017 02:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-19-2017 01:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-19-2017 00:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-18-2017 23:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-18-2017 22:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 21:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 20:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-18-2017 19:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-18-2017 18:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-18-2017 17:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-18-2017 16:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-18-2017 15:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 14:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 13:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-18-2017 12:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-18-2017 11:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 10:00; PM2.5; 13.0; 53; Moderate (at 24-hour exposure at this level)
12-18-2017 09:00; PM2.5; 14.0; 55; Moderate (at 24-hour exposure at this level)
12-18-2017 08:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-18-2017 07:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-18-2017 06:00; PM2.5; 16.0; 59; Moderate (at 24-hour exposure at this level)
12-18-2017 05:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-18-2017 04:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-18-2017 03:00; PM2.5; 16.0; 59; Moderate (at 24-hour exposure at this level)
12-18-2017 02:00; PM2.5; 12.0; 50; Good (at 24-hour exposure at this level)
12-18-2017 01:00; PM2.5; 33.0; 95; Moderate (at 24-hour exposure at this level)
12-18-2017 00:00; PM2.5; 43.0; 119; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 23:00; PM2.5; 44.0; 122; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 22:00; PM2.5; 49.0; 134; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 21:00; PM2.5; 36.0; 102; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 20:00; PM2.5; 37.0; 105; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 19:00; PM2.5; 32.0; 93; Moderate (at 24-hour exposure at this level)
12-17-2017 18:00; PM2.5; 26.0; 80; Moderate (at 24-hour exposure at this level)
12-17-2017 17:00; PM2.5; 31.0; 91; Moderate (at 24-hour exposure at this level)
12-17-2017 16:00; PM2.5; 32.0; 93; Moderate (at 24-hour exposure at this level)
12-17-2017 15:00; PM2.5; 17.0; 61; Moderate (at 24-hour exposure at this level)
12-17-2017 14:00; PM2.5; 12.0; 50; Good (at 24-hour exposure at this level)
12-17-2017 13:00; PM2.5; 21.0; 70; Moderate (at 24-hour exposure at this level)
12-17-2017 12:00; PM2.5; 31.0; 91; Moderate (at 24-hour exposure at this level)
12-17-2017 11:00; PM2.5; 39.0; 110; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-17-2017 10:00; PM2.5; 32.0; 93; Moderate (at 24-hour exposure at this level)
12-17-2017 09:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-17-2017 08:00; PM2.5; 22.0; 72; Moderate (at 24-hour exposure at this level)
12-17-2017 07:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-17-2017 06:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-17-2017 05:00; PM2.5; 31.0; 91; Moderate (at 24-hour exposure at this level)
12-17-2017 04:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-17-2017 03:00; PM2.5; 14.0; 55; Moderate (at 24-hour exposure at this level)
12-17-2017 02:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-17-2017 01:00; PM2.5; 14.0; 55; Moderate (at 24-hour exposure at this level)
12-17-2017 00:00; PM2.5; 21.0; 70; Moderate (at 24-hour exposure at this level)
12-16-2017 23:00; PM2.5; 19.0; 66; Moderate (at 24-hour exposure at this level)
12-16-2017 22:00; PM2.5; 21.0; 70; Moderate (at 24-hour exposure at this level)
12-16-2017 21:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-16-2017 20:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-16-2017 19:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-16-2017 18:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-16-2017 17:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-16-2017 16:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-16-2017 15:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-16-2017 14:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-16-2017 13:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-16-2017 12:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-16-2017 11:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-16-2017 10:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-16-2017 09:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-16-2017 08:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-16-2017 07:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-16-2017 06:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-16-2017 05:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-16-2017 04:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-16-2017 03:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-16-2017 02:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-16-2017 01:00; PM2.5; 13.0; 53; Moderate (at 24-hour exposure at this level)
12-16-2017 00:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-15-2017 23:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-15-2017 22:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-15-2017 21:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-15-2017 20:00; PM2.5; 14.0; 55; Moderate (at 24-hour exposure at this level)
12-15-2017 19:00; PM2.5; 18.0; 63; Moderate (at 24-hour exposure at this level)
12-15-2017 18:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-15-2017 17:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-15-2017 16:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-15-2017 15:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-15-2017 14:00; PM2.5; 12.0; 50; Good (at 24-hour exposure at this level)
12-15-2017 13:00; PM2.5; 15.0; 57; Moderate (at 24-hour exposure at this level)
12-15-2017 12:00; PM2.5; 12.0; 50; Good (at 24-hour exposure at this level)
12-15-2017 11:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-15-2017 10:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-15-2017 09:00; PM2.5; 13.0; 53; Moderate (at 24-hour exposure at this level)
12-15-2017 08:00; PM2.5; 14.0; 55; Moderate (at 24-hour exposure at this level)
12-15-2017 07:00; PM2.5; 42.0; 117; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-15-2017 06:00; PM2.5; 73.0; 160; Unhealthy (at 24-hour exposure at this level)
12-15-2017 05:00; PM2.5; 71.0; 159; Unhealthy (at 24-hour exposure at this level)
12-15-2017 04:00; PM2.5; 93.0; 170; Unhealthy (at 24-hour exposure at this level)
12-15-2017 03:00; PM2.5; 102.0; 175; Unhealthy (at 24-hour exposure at this level)
12-15-2017 02:00; PM2.5; 111.0; 180; Unhealthy (at 24-hour exposure at this level)
12-15-2017 01:00; PM2.5; 109.0; 179; Unhealthy (at 24-hour exposure at this level)
12-15-2017 00:00; PM2.5; 105.0; 177; Unhealthy (at 24-hour exposure at this level)
12-14-2017 23:00; PM2.5; 100.0; 174; Unhealthy (at 24-hour exposure at this level)
12-14-2017 22:00; PM2.5; 98.0; 173; Unhealthy (at 24-hour exposure at this level)
12-14-2017 21:00; PM2.5; 83.0; 165; Unhealthy (at 24-hour exposure at this level)
12-14-2017 20:00; PM2.5; 86.0; 167; Unhealthy (at 24-hour exposure at this level)
12-14-2017 19:00; PM2.5; 78.0; 163; Unhealthy (at 24-hour exposure at this level)
12-14-2017 18:00; PM2.5; 78.0; 163; Unhealthy (at 24-hour exposure at this level)
12-14-2017 17:00; PM2.5; 79.0; 163; Unhealthy (at 24-hour exposure at this level)
12-14-2017 16:00; PM2.5; 73.0; 160; Unhealthy (at 24-hour exposure at this level)
12-14-2017 15:00; PM2.5; 71.0; 159; Unhealthy (at 24-hour exposure at this level)
12-14-2017 14:00; PM2.5; 66.0; 156; Unhealthy (at 24-hour exposure at this level)
12-14-2017 13:00; PM2.5; 74.0; 161; Unhealthy (at 24-hour exposure at this level)
12-14-2017 12:00; PM2.5; 67.0; 157; Unhealthy (at 24-hour exposure at this level)
12-14-2017 11:00; PM2.5; No Data
12-14-2017 10:00; PM2.5; 74.0; 161; Unhealthy (at 24-hour exposure at this level)
12-14-2017 09:00; PM2.5; 70.0; 158; Unhealthy (at 24-hour exposure at this level)
12-14-2017 08:00; PM2.5; 76.0; 162; Unhealthy (at 24-hour exposure at this level)
12-14-2017 07:00; PM2.5; 78.0; 163; Unhealthy (at 24-hour exposure at this level)
12-14-2017 06:00; PM2.5; 67.0; 157; Unhealthy (at 24-hour exposure at this level)
12-14-2017 05:00; PM2.5; 65.0; 156; Unhealthy (at 24-hour exposure at this level)
12-14-2017 04:00; PM2.5; 66.0; 156; Unhealthy (at 24-hour exposure at this level)
12-14-2017 03:00; PM2.5; 64.0; 155; Unhealthy (at 24-hour exposure at this level)
12-14-2017 02:00; PM2.5; No Data
12-14-2017 01:00; PM2.5; 47.0; 129; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-14-2017 00:00; PM2.5; 53.0; 144; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 23:00; PM2.5; 54.0; 147; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 22:00; PM2.5; 49.0; 134; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 21:00; PM2.5; 42.0; 117; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 20:00; PM2.5; 39.0; 110; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 19:00; PM2.5; 36.0; 102; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 18:00; PM2.5; 38.0; 107; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 17:00; PM2.5; 37.0; 105; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 16:00; PM2.5; 34.0; 97; Moderate (at 24-hour exposure at this level)
12-13-2017 15:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-13-2017 14:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-13-2017 13:00; PM2.5; 24.0; 76; Moderate (at 24-hour exposure at this level)
12-13-2017 12:00; PM2.5; 28.0; 84; Moderate (at 24-hour exposure at this level)
12-13-2017 11:00; PM2.5; 23.0; 74; Moderate (at 24-hour exposure at this level)
12-13-2017 10:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-13-2017 09:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-13-2017 08:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-13-2017 07:00; PM2.5; 22.0; 72; Moderate (at 24-hour exposure at this level)
12-13-2017 06:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-13-2017 05:00; PM2.5; 21.0; 70; Moderate (at 24-hour exposure at this level)
12-13-2017 04:00; PM2.5; 23.0; 74; Moderate (at 24-hour exposure at this level)
12-13-2017 03:00; PM2.5; 30.0; 89; Moderate (at 24-hour exposure at this level)
12-13-2017 02:00; PM2.5; 39.0; 110; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 01:00; PM2.5; 37.0; 105; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-13-2017 00:00; PM2.5; 43.0; 119; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-12-2017 23:00; PM2.5; 36.0; 102; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-12-2017 22:00; PM2.5; 40.0; 112; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-12-2017 21:00; PM2.5; 32.0; 93; Moderate (at 24-hour exposure at this level)
12-12-2017 20:00; PM2.5; 25.0; 78; Moderate (at 24-hour exposure at this level)
12-12-2017 19:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-12-2017 18:00; PM2.5; 19.0; 66; Moderate (at 24-hour exposure at this level)
12-12-2017 17:00; PM2.5; 15.0; 57; Moderate (at 24-hour exposure at this level)
12-12-2017 16:00; PM2.5; 16.0; 59; Moderate (at 24-hour exposure at this level)
12-12-2017 15:00; PM2.5; 13.0; 53; Moderate (at 24-hour exposure at this level)
12-12-2017 14:00; PM2.5; 18.0; 63; Moderate (at 24-hour exposure at this level)
12-12-2017 13:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-12-2017 12:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-12-2017 11:00; PM2.5; 5.0; 21; Good (at 24-hour exposure at this level)
12-12-2017 10:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-12-2017 09:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-12-2017 08:00; PM2.5; No Data
12-12-2017 07:00; PM2.5; No Data
12-12-2017 06:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-12-2017 05:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-12-2017 04:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-12-2017 03:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-12-2017 02:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-12-2017 01:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-12-2017 00:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 23:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-11-2017 22:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-11-2017 21:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-11-2017 20:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-11-2017 19:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 18:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-11-2017 17:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 16:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-11-2017 15:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-11-2017 14:00; PM2.5; 4.0; 17; Good (at 24-hour exposure at this level)
12-11-2017 13:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-11-2017 12:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 11:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 10:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-11-2017 09:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 08:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 07:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-11-2017 06:00; PM2.5; 5.0; 21; Good (at 24-hour exposure at this level)
12-11-2017 05:00; PM2.5; 5.0; 21; Good (at 24-hour exposure at this level)
12-11-2017 04:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-11-2017 03:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-11-2017 02:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-11-2017 01:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-11-2017 00:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 23:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-10-2017 22:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 21:00; PM2.5; 13.0; 53; Moderate (at 24-hour exposure at this level)
12-10-2017 20:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-10-2017 19:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 18:00; PM2.5; 4.0; 17; Good (at 24-hour exposure at this level)
12-10-2017 17:00; PM2.5; 5.0; 21; Good (at 24-hour exposure at this level)
12-10-2017 16:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-10-2017 15:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-10-2017 14:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-10-2017 13:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 12:00; PM2.5; 8.0; 33; Good (at 24-hour exposure at this level)
12-10-2017 11:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 10:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 09:00; PM2.5; 6.0; 25; Good (at 24-hour exposure at this level)
12-10-2017 08:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 07:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 06:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 05:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 04:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 03:00; PM2.5; 10.0; 42; Good (at 24-hour exposure at this level)
12-10-2017 02:00; PM2.5; 7.0; 29; Good (at 24-hour exposure at this level)
12-10-2017 01:00; PM2.5; 9.0; 38; Good (at 24-hour exposure at this level)
12-10-2017 00:00; PM2.5; 11.0; 46; Good (at 24-hour exposure at this level)
12-09-2017 23:00; PM2.5; 25.0; 78; Moderate (at 24-hour exposure at this level)
12-09-2017 22:00; PM2.5; 35.0; 99; Moderate (at 24-hour exposure at this level)
12-09-2017 21:00; PM2.5; 52.0; 142; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 20:00; PM2.5; 50.0; 137; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 19:00; PM2.5; 43.0; 119; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 18:00; PM2.5; 42.0; 117; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 17:00; PM2.5; 28.0; 84; Moderate (at 24-hour exposure at this level)
12-09-2017 16:00; PM2.5; 22.0; 72; Moderate (at 24-hour exposure at this level)
12-09-2017 15:00; PM2.5; 25.0; 78; Moderate (at 24-hour exposure at this level)
12-09-2017 14:00; PM2.5; 24.0; 76; Moderate (at 24-hour exposure at this level)
12-09-2017 13:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-09-2017 12:00; PM2.5; 37.0; 105; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 11:00; PM2.5; 31.0; 91; Moderate (at 24-hour exposure at this level)
12-09-2017 10:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-09-2017 09:00; PM2.5; 31.0; 91; Moderate (at 24-hour exposure at this level)
12-09-2017 08:00; PM2.5; 28.0; 84; Moderate (at 24-hour exposure at this level)
12-09-2017 07:00; PM2.5; 28.0; 84; Moderate (at 24-hour exposure at this level)
12-09-2017 06:00; PM2.5; 24.0; 76; Moderate (at 24-hour exposure at this level)
12-09-2017 05:00; PM2.5; 24.0; 76; Moderate (at 24-hour exposure at this level)
12-09-2017 04:00; PM2.5; 29.0; 87; Moderate (at 24-hour exposure at this level)
12-09-2017 03:00; PM2.5; 27.0; 82; Moderate (at 24-hour exposure at this level)
12-09-2017 02:00; PM2.5; 29.0; 87; Moderate (at 24-hour exposure at this level)
12-09-2017 01:00; PM2.5; 37.0; 105; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-09-2017 00:00; PM2.5; 40.0; 112; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-08-2017 23:00; PM2.5; 40.0; 112; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-08-2017 22:00; PM2.5; 36.0; 102; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
12-08-2017 21:00; PM2.5; 47.0; 129; Unhealthy for Sensitive Groups (at 24-hour exposure at this level)
